"id_pesq","pesquisador_padronizado","genero","grande_area","area_macro","grande_area - area_macro_CAPES","area_sub","grande_area_freq","grande_area_score_sum","area","area_freq","area_score_sum","h_index","nivel_producao","nivel_producao_3grupos","i10_index","works_count","cited_by_count","id_inst","inst_padronizada","igc_faixa","tem_igc","igc_categoria","class_instituicao","tipo_ies","tipo_ies_corrigido","grupo_if_ceft","inst_categoria","categoria_administrativa","regiao_corrigida","uf","num_chamadas_participou","ch_2014","ch_2016","ch_2018","ch_2020","ch_2022","ch_2024","oa_author_id","ano_chamada","periodo_vigencia","periodo_vigencia_anos","anos_vigencia"
364,"Joanis Tilemahos Zervoudakis","Masculino","Biology","Multidisciplinar","Ciências Biológicas","animal science",190,71.87726883,"Animal science",172,100.83649473,19,"Alta","Alta produção",42,197,1296,168,"UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",1,0,1,0,0,0,0,"https://openalex.org/A5058498598","2016 (CNPq 07/2016)","2016-2018","2016-2018",2
365,"Luiz Eduardo Roland Tavares","Masculino","Biology","Multidisciplinar","Ciências Biológicas","zoology",98,75.71848332,"Zoology",82,39.31513025999999,19,"Alta","Alta produção",47,98,1603,168,"UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MS",2,0,0,0,0,1,1,"https://openalex.org/A5000704170","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
366,"Fernando Marcos dos Reis","Masculino","Medicine","Saúde","Ciências da Saúde","internal medicine",352,183.4739070020002,"Internal medicine",281,132.689289286,47,"Muito Alta","Alta produção",191,371,8679,169,"UNIVERSIDADE FEDERAL DE MINAS GERAIS",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,0,0,0,0,1,1,"https://openalex.org/A5067881201","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
367,"Renata Guerra de Sa Cota","Feminino","Biology","Multidisciplinar","Ciências Biológicas","proteasome",2,0.8143692,"Proteasome",1,0.7004714,1,"Muito Baixa","Baixa produção",1,2,23,170,"UNIVERSIDADE FEDERAL DE OURO PRETO",4,1,"IGC Alto","IES","publica_estadual","IES Pública Estadual",0,"PUBLICA","PUBLICA ESTADUAL","Sudeste","MG",3,0,0,0,1,1,1,"https://openalex.org/A5040935562","2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2020-2021; 2022-2024; 2024-2027","2020-2027",7
368,"Luciano Volcan Agostini","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","statistics",451,328.6974791399999,"Statistics",266,8.020868344,24,"Muito Alta","Alta produção",103,470,3423,171,"UNIVERSIDADE FEDERAL DE PELOTAS",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","RS",2,1,1,0,0,0,0,"https://openalex.org/A5070735330","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
369,"Flavio Fernando Demarco","Masculino","Medicine","Multidisciplinar","Ciências da Saúde","dentistry",534,274.0870753279997,"Dentistry",389,193.7052396770001,66,"Muito Alta","Alta produção",312,608,17564,171,"UNIVERSIDADE FEDERAL DE PELOTAS",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",1,0,0,0,0,0,1,"https://openalex.org/A5078971163","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
370,"Bruna Martins Bezerra","Feminino","Biology","Multidisciplinar","Ciências Biológicas","ecology",91,43.37801808,"Ecology",77,31.30086445000001,26,"Muito Alta","Alta produção",39,109,2415,172,"UNIVERSIDADE FEDERAL DE PERNAMBUCO",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",1,0,0,0,0,0,1,"https://openalex.org/A5049523475","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
371,"Maria Tereza dos Santos Correia","Feminino","Biology","Exatas","Ciências Biológicas","biochemistry",274,110.236893143,"Biochemistry",207,51.83830289199998,45,"Muito Alta","Alta produção",179,387,7722,172,"UNIVERSIDADE FEDERAL DE PERNAMBUCO",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",1,0,0,1,0,0,0,"https://openalex.org/A5038682046","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
372,"Beate Saegesser Santos","Feminino","Chemistry","Multidisciplinar","Ciências Exatas e da Terra","nanotechnology",122,53.91744297,"Nanotechnology",97,40.51335475999999,25,"Muito Alta","Alta produção",63,163,1843,172,"UNIVERSIDADE FEDERAL DE PERNAMBUCO",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",2,0,0,0,1,1,0,"https://openalex.org/A5034237705","2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2020-2021; 2022-2024","2020-2024",4
373,"Valderez Pinto Ferreira","Feminino","Geology","Multidisciplinar","Ciências Exatas e da Terra","paleontology",175,131.54367138,"Paleontology",132,38.463309536,33,"Muito Alta","Alta produção",71,186,3995,172,"UNIVERSIDADE FEDERAL DE PERNAMBUCO",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",2,1,1,0,0,0,0,"https://openalex.org/A5091682679","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
374,"Jose Carlos Frantz","Masculino","Geology","Exatas","Ciências Exatas e da Terra","geochemistry",55,41.35766055000001,"Geochemistry",44,25.77188842,12,"Alta","Alta produção",18,64,604,173,"UNIVERSIDADE FEDERAL DE RIO GRANDE DO SUL",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","RS",2,1,1,0,0,0,0,"https://openalex.org/A5003865450","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
375,"Jefferson Cardia Simões","Masculino","Geology","Multidisciplinar","Ciências Exatas e da Terra","oceanography",266,137.8420193300001,"Oceanography",151,50.61202234,30,"Muito Alta","Alta produção",67,350,3840,173,"UNIVERSIDADE FEDERAL DE RIO GRANDE DO SUL",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","RS",1,0,0,0,0,1,0,"https://openalex.org/A5024978557","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
376,"Lidianne Assis Silva","Feminino","Biology","Multidisciplinar","Ciências Biológicas","agronomy",15,6.199657949999999,"Agronomy",6,2.58093914,4,"Baixa","Baixa produção",3,23,210,174,"UNIVERSIDADE FEDERAL DE RONDONIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","RO",3,0,0,0,1,1,1,"https://openalex.org/A5008466924","2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2020-2021; 2022-2024; 2024-2027","2020-2027",7
377,"Alexandre de Almeida e Silva","Masculino","Biology","Multidisciplinar","Ciências Biológicas","ecology",59,37.01537460000001,"Ecology",34,9.83754875,16,"Alta","Alta produção",22,63,849,174,"UNIVERSIDADE FEDERAL DE RONDONIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","RO",1,0,0,0,0,1,0,"https://openalex.org/A5010120230","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
378,"Guilherme Mendes Tomaz dos Santos","Masculino","Philosophy","Humanas","Ciências Humanas","humanities",41,14.45606405,"Humanities",43,23.98754117,3,"Baixa","Baixa produção",1,61,31,174,"UNIVERSIDADE FEDERAL DE RONDONIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","RO",1,0,0,0,0,0,1,"https://openalex.org/A5049130424","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
379,"Edna Maria Bonfim da Silva","Feminino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",11,2.731960149999999,"Horticulture",9,5.068752809999999,3,"Baixa","Baixa produção",2,14,36,175,"UNIVERSIDADE FEDERAL DE RONDONOPOLIS",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Centro-Oeste","MT",1,0,0,0,0,0,1,"https://openalex.org/A5008131794","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
380,"Katielle Susane do Nascimento Silva","Feminino","Political science","Humanas","Ciências Humanas","humanities",10,3.5957129,"Humanities",8,4.23768313,5,"Média","Média produção",3,16,62,176,"UNIVERSIDADE FEDERAL DE RORAIMA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","RR",1,0,0,0,0,0,1,"https://openalex.org/A5059096747","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
381,"Leila Braga Ribeiro","Feminino","Biology","Humanas","Ciências Biológicas","humanities",25,14.561073445,"Humanities",14,6.51478633,8,"Média","Média produção",7,52,157,176,"UNIVERSIDADE FEDERAL DE RORAIMA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","RR",2,0,0,0,1,1,0,"https://openalex.org/A5057936969","2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2020-2021; 2022-2024","2020-2024",4
382,"Geyza Alves Pimentel","Feminino","Political science","Multidisciplinar","Ciências Humanas","amazon rainforest",1,0.54172873,"Amazon rainforest",1,0.47741425,1,"Muito Baixa","Baixa produção",0,2,3,176,"UNIVERSIDADE FEDERAL DE RORAIMA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","RR",1,0,0,1,0,0,0,"https://openalex.org/A5054428761","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
383,"Rosangela Duarte","Feminino","Materials science","Multidisciplinar","Multidisciplinar","dentistry",33,16.3210126,"Dentistry",32,15.47369205,11,"Alta","Alta produção",14,58,456,176,"UNIVERSIDADE FEDERAL DE RORAIMA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","RR",1,0,1,0,0,0,0,"https://openalex.org/A5025703667","2016 (CNPq 07/2016)","2016-2018","2016-2018",2
384,"William Gerson Matias","Masculino","Chemistry","Exatas","Ciências Exatas e da Terra","organic chemistry",84,35.07011774999999,"Organic chemistry",64,3.896018659,28,"Muito Alta","Alta produção",54,96,2381,177,"UNIVERSIDADE FEDERAL DE SANTA CATARINA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","SC",2,0,0,0,0,1,1,"https://openalex.org/A5001587729","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
385,"Maique Weber Biavatti","Masculino","Biology","Multidisciplinar","Ciências Biológicas","sesquiterpene",1,0.36426657,"Sesquiterpene",1,0.71254206,1,"Muito Baixa","Baixa produção",1,1,12,177,"UNIVERSIDADE FEDERAL DE SANTA CATARINA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","SC",1,0,0,0,1,0,0,"https://openalex.org/A5051043389","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
386,"Armando Albertazzi Gonçalves Júnior","Masculino","Engineering","Multidisciplinar","Engenharias","point cloud",2,0.42186373,"Point cloud",1,0.637481,2,"Baixa","Baixa produção",1,2,15,177,"UNIVERSIDADE FEDERAL DE SANTA CATARINA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","SC",2,0,1,1,0,0,0,"https://openalex.org/A5078944428","2016 (CNPq 07/2016); 2018 (CNPq 05/2018)","2016-2018; 2018-2020","2016-2020",4
387,"Jamil Assreuy","Masculino","Medicine","Saúde","Ciências da Saúde","internal medicine",100,43.545535401,"Internal medicine",92,36.18554994599997,36,"Muito Alta","Alta produção",81,135,4271,177,"UNIVERSIDADE FEDERAL DE SANTA CATARINA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","SC",2,1,1,0,0,0,0,"https://openalex.org/A5005886154","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
388,"Paulo Cesar Piquini","Masculino","Chemistry","Multidisciplinar","Ciências Exatas e da Terra","crystallography",186,73.20800316399999,"Crystallography",118,51.85609675000001,24,"Muito Alta","Alta produção",58,221,2217,178,"UNIVERSIDADE FEDERAL DE SANTA MARIA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","RS",4,1,1,1,1,0,0,"https://openalex.org/A5004950718","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2014-2016; 2016-2018; 2018-2020; 2020-2021","2014-2021",7
389,"Cristina Wayne Nogueira","Feminino","Psychology","Multidisciplinar","Ciências Humanas","neuroscience",4,1.69728381,"Neuroscience",3,1.36267186,2,"Baixa","Baixa produção",0,5,8,178,"UNIVERSIDADE FEDERAL DE SANTA MARIA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","RS",2,0,0,0,0,1,1,"https://openalex.org/A5113145588","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
390,"Fillipe Vieira Rocha","Masculino","Chemistry","Exatas","Ciências Exatas e da Terra","biochemistry",82,47.92792760000003,"Biochemistry",42,8.505233511999998,15,"Alta","Alta produção",23,82,594,179,"UNIVERSIDADE FEDERAL DE SAO CARLOS",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","SP",2,0,0,0,0,1,1,"https://openalex.org/A5102890554","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
